Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value),
('GI','Fires',64,'Faroe Islands',7246,'Burned Area',6797,'Other forest',2011,2011,3050,'FAO TIER 1','ha',0),
('GI','Fires',64,'Faroe Islands',7225,'Emissions (CH4)',6797,'Other forest',2011,2011,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',64,'Faroe Islands',7230,'Emissions (N2O)',6797,'Other forest',2011,2011,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',64,'Faroe Islands',7245,'Biomass burned (dry matter)',6797,'Other forest',2012,2012,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',64,'Faroe Islands',7246,'Burned Area',6797,'Other forest',2012,2012,3050,'FAO TIER 1','ha',0),
('GI','Fires',64,'Faroe Islands',7225,'Emissions (CH4)',6797,'Other forest',2012,2012,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',64,'Faroe Islands',7230,'Emissions (N2O)',6797,'Other forest',2012,2012,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',64,'Faroe Islands',7245,'Biomass burned (dry matter)',6797,'Other forest',2013,2013,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',64,'Faroe Islands',7246,'Burned Area',6797,'Other forest',2013,2013,3050,'FAO TIER 1','ha',0),
('GI','Fires',64,'Faroe Islands',7225,'Emissions (CH4)',6797,'Other forest',2013,2013,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',64,'Faroe Islands',7230,'Emissions (N2O)',6797,'Other forest',2013,2013,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',64,'Faroe Islands',7245,'Biomass burned (dry matter)',6797,'Other forest',2014,2014,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',64,'Faroe Islands',7246,'Burned Area',6797,'Other forest',2014,2014,3050,'FAO TIER 1','ha',0),
('GI','Fires',64,'Faroe Islands',7225,'Emissions (CH4)',6797,'Other forest',2014,2014,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',64,'Faroe Islands',7230,'Emissions (N2O)',6797,'Other forest',2014,2014,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',64,'Faroe Islands',7245,'Biomass burned (dry matter)',6797,'Other forest',2015,2015,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',64,'Faroe Islands',7246,'Burned Area',6797,'Other forest',2015,2015,3050,'FAO TIER 1','ha',0),
('GI','Fires',64,'Faroe Islands',7225,'Emissions (CH4)',6797,'Other forest',2015,2015,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',64,'Faroe Islands',7230,'Emissions (N2O)',6797,'Other forest',2015,2015,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',64,'Faroe Islands',7245,'Biomass burned (dry matter)',6797,'Other forest',2016,2016,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',64,'Faroe Islands',7246,'Burned Area',6797,'Other forest',2016,2016,3050,'FAO TIER 1','ha',0),
('GI','Fires',64,'Faroe Islands',7225,'Emissions (CH4)',6797,'Other forest',2016,2016,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',64,'Faroe Islands',7230,'Emissions (N2O)',6797,'Other forest',2016,2016,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',64,'Faroe Islands',7245,'Biomass burned (dry matter)',6797,'Other forest',2017,2017,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',64,'Faroe Islands',7246,'Burned Area',6797,'Other forest',2017,2017,3050,'FAO TIER 1','ha',0),
('GI','Fires',64,'Faroe Islands',7225,'Emissions (CH4)',6797,'Other forest',2017,2017,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',64,'Faroe Islands',7230,'Emissions (N2O)',6797,'Other forest',2017,2017,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',64,'Faroe Islands',7245,'Biomass burned (dry matter)',6797,'Other forest',2018,2018,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',64,'Faroe Islands',7246,'Burned Area',6797,'Other forest',2018,2018,3050,'FAO TIER 1','ha',0),
('GI','Fires',64,'Faroe Islands',7225,'Emissions (CH4)',6797,'Other forest',2018,2018,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',64,'Faroe Islands',7230,'Emissions (N2O)',6797,'Other forest',2018,2018,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',64,'Faroe Islands',7245,'Biomass burned (dry matter)',6797,'Other forest',2019,2019,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',64,'Faroe Islands',7246,'Burned Area',6797,'Other forest',2019,2019,3050,'FAO TIER 1','ha',0),
('GI','Fires',64,'Faroe Islands',7225,'Emissions (CH4)',6797,'Other forest',2019,2019,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',64,'Faroe Islands',7230,'Emissions (N2O)',6797,'Other forest',2019,2019,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',67,'Finland',7245,'Biomass burned (dry matter)',6796,'Humid tropical forest',2010,2010,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',67,'Finland',7246,'Burned Area',6796,'Humid tropical forest',2010,2010,3050,'FAO TIER 1','ha',0),
('GI','Fires',67,'Finland',7225,'Emissions (CH4)',6796,'Humid tropical forest',2010,2010,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',67,'Finland',7230,'Emissions (N2O)',6796,'Humid tropical forest',2010,2010,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',67,'Finland',7245,'Biomass burned (dry matter)',6796,'Humid tropical forest',2011,2011,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',67,'Finland',7246,'Burned Area',6796,'Humid tropical forest',2011,2011,3050,'FAO TIER 1','ha',0),
('GI','Fires',67,'Finland',7225,'Emissions (CH4)',6796,'Humid tropical forest',2011,2011,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',67,'Finland',7230,'Emissions (N2O)',6796,'Humid tropical forest',2011,2011,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',67,'Finland',7245,'Biomass burned (dry matter)',6796,'Humid tropical forest',2012,2012,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',67,'Finland',7246,'Burned Area',6796,'Humid tropical forest',2012,2012,3050,'FAO TIER 1','ha',0),
('GI','Fires',67,'Finland',7225,'Emissions (CH4)',6796,'Humid tropical forest',2012,2012,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',67,'Finland',7230,'Emissions (N2O)',6796,'Humid tropical forest',2012,2012,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',67,'Finland',7245,'Biomass burned (dry matter)',6796,'Humid tropical forest',2013,2013,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',67,'Finland',7246,'Burned Area',6796,'Humid tropical forest',2013,2013,3050,'FAO TIER 1','ha',0),
('GI','Fires',67,'Finland',7225,'Emissions (CH4)',6796,'Humid tropical forest',2013,2013,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',67,'Finland',7230,'Emissions (N2O)',6796,'Humid tropical forest',2013,2013,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',67,'Finland',7245,'Biomass burned (dry matter)',6796,'Humid tropical forest',2014,2014,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',67,'Finland',7246,'Burned Area',6796,'Humid tropical forest',2014,2014,3050,'FAO TIER 1','ha',0),
('GI','Fires',67,'Finland',7225,'Emissions (CH4)',6796,'Humid tropical forest',2014,2014,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',67,'Finland',7230,'Emissions (N2O)',6796,'Humid tropical forest',2014,2014,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',67,'Finland',7245,'Biomass burned (dry matter)',6796,'Humid tropical forest',2015,2015,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',67,'Finland',7246,'Burned Area',6796,'Humid tropical forest',2015,2015,3050,'FAO TIER 1','ha',0),
('GI','Fires',67,'Finland',7225,'Emissions (CH4)',6796,'Humid tropical forest',2015,2015,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',67,'Finland',7230,'Emissions (N2O)',6796,'Humid tropical forest',2015,2015,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',67,'Finland',7245,'Biomass burned (dry matter)',6796,'Humid tropical forest',2016,2016,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',67,'Finland',7246,'Burned Area',6796,'Humid tropical forest',2016,2016,3050,'FAO TIER 1','ha',0),
('GI','Fires',67,'Finland',7225,'Emissions (CH4)',6796,'Humid tropical forest',2016,2016,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',67,'Finland',7230,'Emissions (N2O)',6796,'Humid tropical forest',2016,2016,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',67,'Finland',7245,'Biomass burned (dry matter)',6796,'Humid tropical forest',2017,2017,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',67,'Finland',7246,'Burned Area',6796,'Humid tropical forest',2017,2017,3050,'FAO TIER 1','ha',0),
('GI','Fires',67,'Finland',7225,'Emissions (CH4)',6796,'Humid tropical forest',2017,2017,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',67,'Finland',7230,'Emissions (N2O)',6796,'Humid tropical forest',2017,2017,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',67,'Finland',7245,'Biomass burned (dry matter)',6796,'Humid tropical forest',2018,2018,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',67,'Finland',7246,'Burned Area',6796,'Humid tropical forest',2018,2018,3050,'FAO TIER 1','ha',0),
('GI','Fires',67,'Finland',7225,'Emissions (CH4)',6796,'Humid tropical forest',2018,2018,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',67,'Finland',7230,'Emissions (N2O)',6796,'Humid tropical forest',2018,2018,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',67,'Finland',7245,'Biomass burned (dry matter)',6796,'Humid tropical forest',2019,2019,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',67,'Finland',7246,'Burned Area',6796,'Humid tropical forest',2019,2019,3050,'FAO TIER 1','ha',0),
('GI','Fires',67,'Finland',7225,'Emissions (CH4)',6796,'Humid tropical forest',2019,2019,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',67,'Finland',7230,'Emissions (N2O)',6796,'Humid tropical forest',2019,2019,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',67,'Finland',7245,'Biomass burned (dry matter)',6797,'Other forest',2010,2010,3050,'FAO TIER 1','tonnes',7966.2504),
('GI','Fires',67,'Finland',7246,'Burned Area',6797,'Other forest',2010,2010,3050,'FAO TIER 1','ha',194.2988),
('GI','Fires',67,'Finland',7225,'Emissions (CH4)',6797,'Other forest',2010,2010,3050,'FAO TIER 1','kilotonnes',0.0183),
('GI','Fires',67,'Finland',7230,'Emissions (N2O)',6797,'Other forest',2010,2010,3050,'FAO TIER 1','kilotonnes',0.0017),
('GI','Fires',67,'Finland',7245,'Biomass burned (dry matter)',6797,'Other forest',2011,2011,3050,'FAO TIER 1','tonnes',8854.2915),
('GI','Fires',67,'Finland',7246,'Burned Area',6797,'Other forest',2011,2011,3050,'FAO TIER 1','ha',215.9583),
('GI','Fires',67,'Finland',7225,'Emissions (CH4)',6797,'Other forest',2011,2011,3050,'FAO TIER 1','kilotonnes',0.0204),
('GI','Fires',67,'Finland',7230,'Emissions (N2O)',6797,'Other forest',2011,2011,3050,'FAO TIER 1','kilotonnes',0.0019),
('GI','Fires',67,'Finland',7245,'Biomass burned (dry matter)',6797,'Other forest',2012,2012,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',67,'Finland',7246,'Burned Area',6797,'Other forest',2012,2012,3050,'FAO TIER 1','ha',0),
('GI','Fires',67,'Finland',7225,'Emissions (CH4)',6797,'Other forest',2012,2012,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',67,'Finland',7230,'Emissions (N2O)',6797,'Other forest',2012,2012,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',67,'Finland',7245,'Biomass burned (dry matter)',6797,'Other forest',2013,2013,3050,'FAO TIER 1','tonnes',2655.4587),
('GI','Fires',67,'Finland',7246,'Burned Area',6797,'Other forest',2013,2013,3050,'FAO TIER 1','ha',64.7673),
('GI','Fires',67,'Finland',7225,'Emissions (CH4)',6797,'Other forest',2013,2013,3050,'FAO TIER 1','kilotonnes',0.0061),
('GI','Fires',67,'Finland',7230,'Emissions (N2O)',6797,'Other forest',2013,2013,3050,'FAO TIER 1','kilotonnes',0.0006),
('GI','Fires',67,'Finland',7245,'Biomass burned (dry matter)',6797,'Other forest',2014,2014,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',67,'Finland',7246,'Burned Area',6797,'Other forest',2014,2014,3050,'FAO TIER 1','ha',0),
('GI','Fires',67,'Finland',7225,'Emissions (CH4)',6797,'Other forest',2014,2014,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',67,'Finland',7230,'Emissions (N2O)',6797,'Other forest',2014,2014,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',67,'Finland',7245,'Biomass burned (dry matter)',6797,'Other forest',2015,2015,3050,'FAO TIER 1','tonnes',885.5104),
('GI','Fires',67,'Finland',7246,'Burned Area',6797,'Other forest',2015,2015,3050,'FAO TIER 1','ha',21.5978),
('GI','Fires',67,'Finland',7225,'Emissions (CH4)',6797,'Other forest',2015,2015,3050,'FAO TIER 1','kilotonnes',0.002),
('GI','Fires',67,'Finland',7230,'Emissions (N2O)',6797,'Other forest',2015,2015,3050,'FAO TIER 1','kilotonnes',0.0002),
('GI','Fires',67,'Finland',7245,'Biomass burned (dry matter)',6797,'Other forest',2016,2016,3050,'FAO TIER 1','tonnes',1770.3462),
('GI','Fires',67,'Finland',7246,'Burned Area',6797,'Other forest',2016,2016,3050,'FAO TIER 1','ha',43.1792),
('GI','Fires',67,'Finland',7225,'Emissions (CH4)',6797,'Other forest',2016,2016,3050,'FAO TIER 1','kilotonnes',0.0041),
('GI','Fires',67,'Finland',7230,'Emissions (N2O)',6797,'Other forest',2016,2016,3050,'FAO TIER 1','kilotonnes',0.0004),
('GI','Fires',67,'Finland',7245,'Biomass burned (dry matter)',6797,'Other forest',2017,2017,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',67,'Finland',7246,'Burned Area',6797,'Other forest',2017,2017,3050,'FAO TIER 1','ha',0),
('GI','Fires',67,'Finland',7225,'Emissions (CH4)',6797,'Other forest',2017,2017,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',67,'Finland',7230,'Emissions (N2O)',6797,'Other forest',2017,2017,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',67,'Finland',7245,'Biomass burned (dry matter)',6797,'Other forest',2018,2018,3050,'FAO TIER 1','tonnes',1770.8054),
('GI','Fires',67,'Finland',7246,'Burned Area',6797,'Other forest',2018,2018,3050,'FAO TIER 1','ha',43.1904),
('GI','Fires',67,'Finland',7225,'Emissions (CH4)',6797,'Other forest',2018,2018,3050,'FAO TIER 1','kilotonnes',0.0041),
('GI','Fires',67,'Finland',7230,'Emissions (N2O)',6797,'Other forest',2018,2018,3050,'FAO TIER 1','kilotonnes',0.0004),
('GI','Fires',67,'Finland',7245,'Biomass burned (dry matter)',6797,'Other forest',2019,2019,3050,'FAO TIER 1','tonnes',1770.3648),
('GI','Fires',67,'Finland',7246,'Burned Area',6797,'Other forest',2019,2019,3050,'FAO TIER 1','ha',43.1796),
('GI','Fires',67,'Finland',7225,'Emissions (CH4)',6797,'Other forest',2019,2019,3050,'FAO TIER 1','kilotonnes',0.0041),
('GI','Fires',67,'Finland',7230,'Emissions (N2O)',6797,'Other forest',2019,2019,3050,'FAO TIER 1','kilotonnes',0.0004),
('GI','Fires',68,'France',7245,'Biomass burned (dry matter)',6796,'Humid tropical forest',2010,2010,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',68,'France',7246,'Burned Area',6796,'Humid tropical forest',2010,2010,3050,'FAO TIER 1','ha',0),
('GI','Fires',68,'France',7225,'Emissions (CH4)',6796,'Humid tropical forest',2010,2010,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',68,'France',7230,'Emissions (N2O)',6796,'Humid tropical forest',2010,2010,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',68,'France',7245,'Biomass burned (dry matter)',6796,'Humid tropical forest',2011,2011,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',68,'France',7246,'Burned Area',6796,'Humid tropical forest',2011,2011,3050,'FAO TIER 1','ha',0),
('GI','Fires',68,'France',7225,'Emissions (CH4)',6796,'Humid tropical forest',2011,2011,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',68,'France',7230,'Emissions (N2O)',6796,'Humid tropical forest',2011,2011,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',68,'France',7245,'Biomass burned (dry matter)',6796,'Humid tropical forest',2012,2012,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',68,'France',7246,'Burned Area',6796,'Humid tropical forest',2012,2012,3050,'FAO TIER 1','ha',0),
('GI','Fires',68,'France',7225,'Emissions (CH4)',6796,'Humid tropical forest',2012,2012,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',68,'France',7230,'Emissions (N2O)',6796,'Humid tropical forest',2012,2012,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',68,'France',7245,'Biomass burned (dry matter)',6796,'Humid tropical forest',2013,2013,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',68,'France',7246,'Burned Area',6796,'Humid tropical forest',2013,2013,3050,'FAO TIER 1','ha',0),
('GI','Fires',68,'France',7225,'Emissions (CH4)',6796,'Humid tropical forest',2013,2013,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',68,'France',7230,'Emissions (N2O)',6796,'Humid tropical forest',2013,2013,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',68,'France',7245,'Biomass burned (dry matter)',6796,'Humid tropical forest',2014,2014,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',68,'France',7246,'Burned Area',6796,'Humid tropical forest',2014,2014,3050,'FAO TIER 1','ha',0),
('GI','Fires',68,'France',7225,'Emissions (CH4)',6796,'Humid tropical forest',2014,2014,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',68,'France',7230,'Emissions (N2O)',6796,'Humid tropical forest',2014,2014,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',68,'France',7245,'Biomass burned (dry matter)',6796,'Humid tropical forest',2015,2015,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',68,'France',7246,'Burned Area',6796,'Humid tropical forest',2015,2015,3050,'FAO TIER 1','ha',0),
('GI','Fires',68,'France',7225,'Emissions (CH4)',6796,'Humid tropical forest',2015,2015,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',68,'France',7230,'Emissions (N2O)',6796,'Humid tropical forest',2015,2015,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',68,'France',7245,'Biomass burned (dry matter)',6796,'Humid tropical forest',2016,2016,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',68,'France',7246,'Burned Area',6796,'Humid tropical forest',2016,2016,3050,'FAO TIER 1','ha',0),
('GI','Fires',68,'France',7225,'Emissions (CH4)',6796,'Humid tropical forest',2016,2016,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',68,'France',7230,'Emissions (N2O)',6796,'Humid tropical forest',2016,2016,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',68,'France',7245,'Biomass burned (dry matter)',6796,'Humid tropical forest',2017,2017,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',68,'France',7246,'Burned Area',6796,'Humid tropical forest',2017,2017,3050,'FAO TIER 1','ha',0),
('GI','Fires',68,'France',7225,'Emissions (CH4)',6796,'Humid tropical forest',2017,2017,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',68,'France',7230,'Emissions (N2O)',6796,'Humid tropical forest',2017,2017,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',68,'France',7245,'Biomass burned (dry matter)',6796,'Humid tropical forest',2018,2018,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',68,'France',7246,'Burned Area',6796,'Humid tropical forest',2018,2018,3050,'FAO TIER 1','ha',0),
('GI','Fires',68,'France',7225,'Emissions (CH4)',6796,'Humid tropical forest',2018,2018,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',68,'France',7230,'Emissions (N2O)',6796,'Humid tropical forest',2018,2018,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',68,'France',7245,'Biomass burned (dry matter)',6796,'Humid tropical forest',2019,2019,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',68,'France',7246,'Burned Area',6796,'Humid tropical forest',2019,2019,3050,'FAO TIER 1','ha',0),
('GI','Fires',68,'France',7225,'Emissions (CH4)',6796,'Humid tropical forest',2019,2019,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',68,'France',7230,'Emissions (N2O)',6796,'Humid tropical forest',2019,2019,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',68,'France',7245,'Biomass burned (dry matter)',6797,'Other forest',2010,2010,3050,'FAO TIER 1','tonnes',95373.4616),
('GI','Fires',68,'France',7246,'Burned Area',6797,'Other forest',2010,2010,3050,'FAO TIER 1','ha',1892.3306),
('GI','Fires',68,'France',7225,'Emissions (CH4)',6797,'Other forest',2010,2010,3050,'FAO TIER 1','kilotonnes',0.2194),
('GI','Fires',68,'France',7230,'Emissions (N2O)',6797,'Other forest',2010,2010,3050,'FAO TIER 1','kilotonnes',0.02),
('GI','Fires',68,'France',7245,'Biomass burned (dry matter)',6797,'Other forest',2011,2011,3050,'FAO TIER 1','tonnes',31439.1696),
('GI','Fires',68,'France',7246,'Burned Area',6797,'Other forest',2011,2011,3050,'FAO TIER 1','ha',623.793),
('GI','Fires',68,'France',7225,'Emissions (CH4)',6797,'Other forest',2011,2011,3050,'FAO TIER 1','kilotonnes',0.0723),
('GI','Fires',68,'France',7230,'Emissions (N2O)',6797,'Other forest',2011,2011,3050,'FAO TIER 1','kilotonnes',0.0066),
('GI','Fires',68,'France',7245,'Biomass burned (dry matter)',6797,'Other forest',2012,2012,3050,'FAO TIER 1','tonnes',471282.2838),
('GI','Fires',68,'France',7246,'Burned Area',6797,'Other forest',2012,2012,3050,'FAO TIER 1','ha',9350.839),
('GI','Fires',68,'France',7225,'Emissions (CH4)',6797,'Other forest',2012,2012,3050,'FAO TIER 1','kilotonnes',1.0839),
('GI','Fires',68,'France',7230,'Emissions (N2O)',6797,'Other forest',2012,2012,3050,'FAO TIER 1','kilotonnes',0.099),
('GI','Fires',68,'France',7245,'Biomass burned (dry matter)',6797,'Other forest',2013,2013,3050,'FAO TIER 1','tonnes',10846.5303),
('GI','Fires',68,'France',7246,'Burned Area',6797,'Other forest',2013,2013,3050,'FAO TIER 1','ha',215.2089),
('GI','Fires',68,'France',7225,'Emissions (CH4)',6797,'Other forest',2013,2013,3050,'FAO TIER 1','kilotonnes',0.0249),
('GI','Fires',68,'France',7230,'Emissions (N2O)',6797,'Other forest',2013,2013,3050,'FAO TIER 1','kilotonnes',0.0023),
('GI','Fires',68,'France',7245,'Biomass burned (dry matter)',6797,'Other forest',2014,2014,3050,'FAO TIER 1','tonnes',149574.884),
('GI','Fires',68,'France',7246,'Burned Area',6797,'Other forest',2014,2014,3050,'FAO TIER 1','ha',2967.7556),
('GI','Fires',68,'France',7225,'Emissions (CH4)',6797,'Other forest',2014,2014,3050,'FAO TIER 1','kilotonnes',0.344),
('GI','Fires',68,'France',7230,'Emissions (N2O)',6797,'Other forest',2014,2014,3050,'FAO TIER 1','kilotonnes',0.0314),
('GI','Fires',68,'France',7245,'Biomass burned (dry matter)',6797,'Other forest',2015,2015,3050,'FAO TIER 1','tonnes',37937.7952),
('GI','Fires',68,'France',7246,'Burned Area',6797,'Other forest',2015,2015,3050,'FAO TIER 1','ha',752.734),
('GI','Fires',68,'France',7225,'Emissions (CH4)',6797,'Other forest',2015,2015,3050,'FAO TIER 1','kilotonnes',0.0873),
('GI','Fires',68,'France',7230,'Emissions (N2O)',6797,'Other forest',2015,2015,3050,'FAO TIER 1','kilotonnes',0.008),
('GI','Fires',68,'France',7245,'Biomass burned (dry matter)',6797,'Other forest',2016,2016,3050,'FAO TIER 1','tonnes',36851.9513),
('GI','Fires',68,'France',7246,'Burned Area',6797,'Other forest',2016,2016,3050,'FAO TIER 1','ha',731.1895),
('GI','Fires',68,'France',7225,'Emissions (CH4)',6797,'Other forest',2016,2016,3050,'FAO TIER 1','kilotonnes',0.0848),
('GI','Fires',68,'France',7230,'Emissions (N2O)',6797,'Other forest',2016,2016,3050,'FAO TIER 1','kilotonnes',0.0077),
('GI','Fires',68,'France',7245,'Biomass burned (dry matter)',6797,'Other forest',2017,2017,3050,'FAO TIER 1','tonnes',561437.5912),
('GI','Fires',68,'France',7246,'Burned Area',6797,'Other forest',2017,2017,3050,'FAO TIER 1','ha',11139.6347),
('GI','Fires',68,'France',7225,'Emissions (CH4)',6797,'Other forest',2017,2017,3050,'FAO TIER 1','kilotonnes',1.2913),
('GI','Fires',68,'France',7230,'Emissions (N2O)',6797,'Other forest',2017,2017,3050,'FAO TIER 1','kilotonnes',0.1179),
('GI','Fires',68,'France',7245,'Biomass burned (dry matter)',6797,'Other forest',2018,2018,3050,'FAO TIER 1','tonnes',15180.1459),
('GI','Fires',68,'France',7246,'Burned Area',6797,'Other forest',2018,2018,3050,'FAO TIER 1','ha',301.1934),
('GI','Fires',68,'France',7225,'Emissions (CH4)',6797,'Other forest',2018,2018,3050,'FAO TIER 1','kilotonnes',0.0349),
('GI','Fires',68,'France',7230,'Emissions (N2O)',6797,'Other forest',2018,2018,3050,'FAO TIER 1','kilotonnes',0.0032),
('GI','Fires',68,'France',7245,'Biomass burned (dry matter)',6797,'Other forest',2019,2019,3050,'FAO TIER 1','tonnes',406426.9033),
('GI','Fires',68,'France',7246,'Burned Area',6797,'Other forest',2019,2019,3050,'FAO TIER 1','ha',8064.0259),
('GI','Fires',68,'France',7225,'Emissions (CH4)',6797,'Other forest',2019,2019,3050,'FAO TIER 1','kilotonnes',0.9348),
('GI','Fires',68,'France',7230,'Emissions (N2O)',6797,'Other forest',2019,2019,3050,'FAO TIER 1','kilotonnes',0.0853),
('GI','Fires',79,'Germany',7245,'Biomass burned (dry matter)',6796,'Humid tropical forest',2010,2010,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',79,'Germany',7246,'Burned Area',6796,'Humid tropical forest',2010,2010,3050,'FAO TIER 1','ha',0),
('GI','Fires',79,'Germany',7225,'Emissions (CH4)',6796,'Humid tropical forest',2010,2010,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',79,'Germany',7230,'Emissions (N2O)',6796,'Humid tropical forest',2010,2010,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',79,'Germany',7245,'Biomass burned (dry matter)',6796,'Humid tropical forest',2011,2011,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',79,'Germany',7246,'Burned Area',6796,'Humid tropical forest',2011,2011,3050,'FAO TIER 1','ha',0),
('GI','Fires',79,'Germany',7225,'Emissions (CH4)',6796,'Humid tropical forest',2011,2011,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',79,'Germany',7230,'Emissions (N2O)',6796,'Humid tropical forest',2011,2011,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',79,'Germany',7245,'Biomass burned (dry matter)',6796,'Humid tropical forest',2012,2012,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',79,'Germany',7246,'Burned Area',6796,'Humid tropical forest',2012,2012,3050,'FAO TIER 1','ha',0),
